TestExecutive(R) Version 5.0.17
SMU诊断通过  SMU Diagnostics Passed (Version 5)
 
17 JUL 17  11:17:03
C:\USERS\C919\DESKTOP\10102_WIT_P\500V.RO
 
ABT E D S
INP "Serial number" Y ser
SERIAL NUMBER
SERIAL NUMBER\500V
SEL E:\TESTFILE\report\10102_WIT_V.TXT
ACT E:\919UT.UT
  
F 500V >30M 0.1T 0.2S
  
STP
停止
测试引擎输入中断模式，按下前进继续
ENB DIG PAT DTB
  
*绝缘测试*
INP "请输入温度，湿度" Y ser
请输入温度，湿度
请输入温度，湿度\摄氏度：26.7，湿度：57%
INP "开始" Y ser
开始
开始\
F SMU       500V      30.00M              00.200S    00.100T
:      	FC 	35143 	     	      	         	   	1U-23D-P1-54
:      	   	      	00945	PASS 	 765.4M   	OHM	GND
:      	FC 	08520 	     	      	         	   	1U-341-P1-B-C1
:      	   	      	00945	PASS 	 606.9M   	OHM	GND
:      	FC 	08530 	     	      	         	   	1U-341-P1-B-D1
:      	   	      	00945	PASS 	 646.9M   	OHM	GND
:      	FC 	08523 	     	      	         	   	1U-341-P1-B-C4
:      	   	      	00945	PASS 	 559.3M   	OHM	GND
:      	FC 	08523 	     	      	         	   	1U-341-P1-B-C4
:      	   	      	00945	PASS 	 619.3M   	OHM	GND
:      	FC 	35844 	     	      	         	   	2U-23D-P1-85
:      	   	      	00945	PASS 	 639.9M   	OHM	GND
:      	FC 	35844 	     	      	         	   	2U-23D-P1-85
:      	   	      	00945	PASS 	 689.7M   	OHM	GND
:      	FC 	35839 	     	      	         	   	2U-23D-P1-80
:      	   	      	00945	PASS 	 667.5M   	OHM	GND
:      	FC 	35840 	     	      	         	   	2U-23D-P1-81
:      	   	      	00945	PASS 	 691.1M   	OHM	GND
:      	FC 	35833 	     	      	         	   	2U-23D-P1-74
:      	   	      	00945	PASS 	 726.9M   	OHM	GND
:      	FC 	35845 	     	      	         	   	2U-23D-P1-86
:      	   	      	00945	PASS 	 681.3M   	OHM	GND
:      	FC 	35845 	     	      	         	   	2U-23D-P1-86
:      	   	      	00945	PASS 	 724.4M   	OHM	GND
:      	FC 	35715 	     	      	         	   	2U-23D-P1-6
:      	   	      	00945	PASS 	 720.9M   	OHM	GND
:      	FC 	35735 	     	      	         	   	2U-23D-P1-26
:      	   	      	00945	PASS 	 750.4M   	OHM	GND
:      	FC 	35732 	     	      	         	   	2U-23D-P1-23
:      	   	      	00945	PASS 	 715.8M   	OHM	GND
:      	FC 	35733 	     	      	         	   	2U-23D-P1-24
:      	   	      	00945	PASS 	 714.5M   	OHM	GND
:      	FC 	35836 	     	      	         	   	2U-23D-P1-77
:      	   	      	00945	PASS 	 685.4M   	OHM	GND
:      	FC 	35837 	     	      	         	   	2U-23D-P1-78
:      	   	      	00945	PASS 	 696.7M   	OHM	GND
:      	FC 	35722 	     	      	         	   	2U-23D-P1-13
:      	   	      	00945	PASS 	 710.7M   	OHM	GND
:      	FC 	35723 	     	      	         	   	2U-23D-P1-14
:      	   	      	00945	PASS 	 708.1M   	OHM	GND
:      	FC 	35806 	     	      	         	   	2U-23D-P1-47
:      	   	      	00945	PASS 	 700.0M   	OHM	GND
:      	FC 	36338 	     	      	         	   	3U-23D-P1-59
:      	   	      	00945	PASS 	 665.2M   	OHM	GND
:      	FC 	36338 	     	      	         	   	3U-23D-P1-59
:      	   	      	00945	PASS 	 705.7M   	OHM	GND
:      	FC 	36339 	     	      	         	   	3U-23D-P1-60
:      	   	      	00945	PASS 	 691.6M   	OHM	GND
:      	FC 	36339 	     	      	         	   	3U-23D-P1-60
:      	   	      	00945	PASS 	 730.3M   	OHM	GND
:      	FC 	36308 	     	      	         	   	3U-23D-P1-29
:      	   	      	00945	PASS 	 681.9M   	OHM	GND
:      	FC 	36308 	     	      	         	   	3U-23D-P1-29
:      	   	      	00945	PASS 	 724.4M   	OHM	GND
:      	FC 	36307 	     	      	         	   	3U-23D-P1-28
:      	   	      	00945	PASS 	 695.7M   	OHM	GND
:      	FC 	36307 	     	      	         	   	3U-23D-P1-28
:      	   	      	00945	PASS 	 720.5M   	OHM	GND
:      	FC 	36300 	     	      	         	   	3U-23D-P1-21
:      	   	      	00945	PASS 	 699.0M   	OHM	GND
:      	FC 	36300 	     	      	         	   	3U-23D-P1-21
:      	   	      	00945	PASS 	 716.2M   	OHM	GND
:      	FC 	36301 	     	      	         	   	3U-23D-P1-22
:      	   	      	00945	PASS 	 685.8M   	OHM	GND
:      	FC 	36301 	     	      	         	   	3U-23D-P1-22
:      	   	      	00945	PASS 	 722.3M   	OHM	GND
:      	FC 	36414 	     	      	         	   	3U-23D-P1-85
:      	   	      	00945	PASS 	 630.5M   	OHM	GND
:      	FC 	36414 	     	      	         	   	3U-23D-P1-85
:      	   	      	00945	PASS 	 696.2M   	OHM	GND
:      	FC 	36415 	     	      	         	   	3U-23D-P1-86
:      	   	      	00945	PASS 	 643.4M   	OHM	GND
:      	FC 	36415 	     	      	         	   	3U-23D-P1-86
:      	   	      	00945	PASS 	 701.1M   	OHM	GND
:      	FC 	36305 	     	      	         	   	3U-23D-P1-26
:      	   	      	00945	PASS 	 698.2M   	OHM	GND
:      	FC 	36409 	     	      	         	   	3U-23D-P1-80
:      	   	      	00945	PASS 	 618.8M   	OHM	GND
:      	FC 	36409 	     	      	         	   	3U-23D-P1-80
:      	   	      	00945	PASS 	 678.4M   	OHM	GND
:      	FC 	36410 	     	      	         	   	3U-23D-P1-81
:      	   	      	00945	PASS 	 633.7M   	OHM	GND
:      	FC 	36410 	     	      	         	   	3U-23D-P1-81
:      	   	      	00945	PASS 	 680.7M   	OHM	GND
:      	FC 	36427 	     	      	         	   	3U-23D-P1-98
:      	   	      	00945	PASS 	 618.1M   	OHM	GND
:      	FC 	36427 	     	      	         	   	3U-23D-P1-98
:      	   	      	00945	PASS 	 671.8M   	OHM	GND
:      	FC 	36403 	     	      	         	   	3U-23D-P1-74
:      	   	      	00945	PASS 	 672.6M   	OHM	GND
:      	FC 	36302 	     	      	         	   	3U-23D-P1-23
:      	   	      	00945	PASS 	 694.6M   	OHM	GND
:      	FC 	36303 	     	      	         	   	3U-23D-P1-24
:      	   	      	00945	PASS 	 699.7M   	OHM	GND
:      	FC 	36406 	     	      	         	   	3U-23D-P1-77
:      	   	      	00945	PASS 	 667.1M   	OHM	GND
:      	FC 	36407 	     	      	         	   	3U-23D-P1-78
:      	   	      	00945	PASS 	 699.8M   	OHM	GND
:      	FC 	36242 	     	      	         	   	3U-23D-P1-13
:      	   	      	00945	PASS 	 700.6M   	OHM	GND
:      	FC 	36243 	     	      	         	   	3U-23D-P1-14
:      	   	      	00945	PASS 	 703.2M   	OHM	GND
:      	FC 	36326 	     	      	         	   	3U-23D-P1-47
:      	   	      	00945	PASS 	 648.2M   	OHM	GND
:      	FC 	36326 	     	      	         	   	3U-23D-P1-47
:      	   	      	00945	PASS 	 711.9M   	OHM	GND
:      	FC 	36235 	     	      	         	   	3U-23D-P1-6
:      	   	      	00945	PASS 	 682.5M   	OHM	GND
:      	FC 	24041 	     	      	         	   	U-24E-R6-41
:      	   	      	00945	PASS 	 628.5M   	OHM	GND
:      	FC 	24041 	     	      	         	   	U-24E-R6-41
:      	   	      	00945	PASS 	 664.2M   	OHM	GND
:      	FC 	38446 	     	      	         	   	U-42A-P2-117
:      	   	      	00945	PASS 	 559.6M   	OHM	GND
:      	FC 	38446 	     	      	         	   	U-42A-P2-117
:      	   	      	00945	PASS 	 647.1M   	OHM	GND
:      	FC 	38446 	     	      	         	   	U-42A-P2-117
:      	   	      	00945	PASS 	 676.6M   	OHM	GND
:      	FC 	39632 	     	      	         	   	U-42C-P1-123
:      	   	      	00945	PASS 	 698.7M   	OHM	GND
:      	FC 	39632 	     	      	         	   	U-42C-P1-123
:      	   	      	00945	PASS 	 718.7M   	OHM	GND
:      	FC 	39620 	     	      	         	   	U-42C-P1-111
:      	   	      	00945	PASS 	 735.4M   	OHM	GND
:      	FC 	39621 	     	      	         	   	U-42C-P1-112
:      	   	      	00945	PASS 	 712.7M   	OHM	GND
:      	FC 	39441 	     	      	         	   	U-42C-P1-32
:      	   	      	00945	PASS 	 609.7M   	OHM	GND
:      	FC 	39441 	     	      	         	   	U-42C-P1-32
:      	   	      	00945	PASS 	 656.1M   	OHM	GND
:      	FC 	39442 	     	      	         	   	U-42C-P1-33
:      	   	      	00945	PASS 	 635.0M   	OHM	GND
:      	FC 	39442 	     	      	         	   	U-42C-P1-33
:      	   	      	00945	PASS 	 675.2M   	OHM	GND
:      	FC 	39631 	     	      	         	   	U-42C-P1-122
:      	   	      	00945	PASS 	 690.6M   	OHM	GND
:      	FC 	39745 	     	      	         	   	U-42C-P2-46
:      	   	      	00945	PASS 	 683.0M   	OHM	GND
:      	FC 	39746 	     	      	         	   	U-42C-P2-47
:      	   	      	00945	PASS 	 723.4M   	OHM	GND
:      	FC 	62523 	     	      	         	   	J-241-P19-A-4
:      	   	      	00945	PASS 	 646.5M   	OHM	GND
:      	FC 	62603 	     	      	         	   	J-241-P19-B-4
:      	   	      	00945	PASS 	 674.8M   	OHM	GND
:      	FC 	62604 	     	      	         	   	J-241-P19-B-5
:      	   	      	00945	PASS 	 549.5M   	OHM	GND
:      	FC 	62103 	     	      	         	   	J-241-P21-B-A4
:      	   	      	00945	PASS 	 646.3M   	OHM	GND
:      	FC 	62104 	     	      	         	   	J-241-P21-B-A5
:      	   	      	00945	PASS 	 653.2M   	OHM	GND
:      	FC 	62113 	     	      	         	   	J-241-P21-B-B4
:      	   	      	00945	PASS 	 689.1M   	OHM	GND
:      	FC 	62114 	     	      	         	   	J-241-P21-B-B5
:      	   	      	00945	PASS 	 695.1M   	OHM	GND
:      	FC 	64009 	     	      	         	   	J-242-P19-A-A10
:      	   	      	00945	PASS 	 715.1M   	OHM	GND
:      	FC 	64008 	     	      	         	   	J-242-P19-A-A9
:      	   	      	00945	PASS 	 694.3M   	OHM	GND
:      	FC 	64019 	     	      	         	   	J-242-P19-A-B10
:      	   	      	00945	PASS 	 704.3M   	OHM	GND
:      	FC 	64018 	     	      	         	   	J-242-P19-A-B9
:      	   	      	00945	PASS 	 727.4M   	OHM	GND
:      	FC 	64103 	     	      	         	   	J-242-P19-B-B4
:      	   	      	00945	PASS 	 701.4M   	OHM	GND
:      	FC 	64700 	     	      	         	   	J-242-P22-A-1
:      	   	      	00945	PASS 	 681.5M   	OHM	GND
:      	FC 	64724 	     	      	         	   	J-242-P22-A-25
:      	   	      	00945	PASS 	 703.7M   	OHM	GND
:      	FC 	64725 	     	      	         	   	J-242-P22-A-26
:      	   	      	00945	PASS 	 693.3M   	OHM	GND
:      	FC 	64731 	     	      	         	   	J-242-P22-B-2
:      	   	      	00945	PASS 	 744.4M   	OHM	GND
:      	FC 	64733 	     	      	         	   	J-242-P22-B-4
:      	   	      	00945	PASS 	 699.9M   	OHM	GND
:      	FC 	33535 	     	      	         	   	P-3314-P1-86
:      	   	      	00945	PASS 	 686.7M   	OHM	GND
:      	FC 	56523 	     	      	         	   	U-241-R2-A-C4
:      	   	      	00945	PASS 	 674.4M   	OHM	GND
:      	FC 	56603 	     	      	         	   	U-241-R2-B-14
:      	   	      	00945	PASS 	 630.1M   	OHM	GND
:      	FC 	59023 	     	      	         	   	U-242-R2-A-C4
:      	   	      	00945	PASS 	 662.4M   	OHM	GND
:      	FC 	57022 	     	      	         	   	U-245-R1-A-C4
:      	   	      	00945	PASS 	 637.1M   	OHM	GND
:      	FC 	57023 	     	      	         	   	U-245-R1-A-C5
:      	   	      	00945	PASS 	 653.1M   	OHM	GND
:      	FC 	56703 	     	      	         	   	U-245-R2-A-C5
:      	   	      	00945	PASS 	 627.7M   	OHM	GND
:      	FC 	56713 	     	      	         	   	U-245-R2-A-D5
:      	   	      	00945	PASS 	 660.6M   	OHM	GND
:      	FC 	57302 	     	      	         	   	U-246-R1-A-C4
:      	   	      	00945	PASS 	 663.4M   	OHM	GND
:      	FC 	57303 	     	      	         	   	U-246-R1-A-C5
:      	   	      	00945	PASS 	 672.7M   	OHM	GND
:      	FC 	57406 	     	      	         	   	U-246-R1-B-C10
:      	   	      	00945	PASS 	 703.9M   	OHM	GND
:      	FC 	58023 	     	      	         	   	U-246-R2-A-C5
:      	   	      	00945	PASS 	 655.0M   	OHM	GND
:      	FC 	63440 	     	      	         	   	T-241-P1-A
:      	   	      	00945	PASS 	 621.4M   	OHM	GND
:      	FC 	58042 	     	      	         	   	U-246-R2-A-E5
:      	   	      	00945	PASS 	 634.3M   	OHM	GND
:      	FC 	58046 	     	      	         	   	U-246-R2-A-E9
:      	   	      	00945	PASS 	 650.6M   	OHM	GND
:      	FC 	62600 	     	      	         	   	J-241-P19-B-1
:      	   	      	00945	PASS 	 665.4M   	OHM	GND
:      	FC 	62607 	     	      	         	   	J-241-P19-B-8
:      	   	      	00945	PASS 	 671.6M   	OHM	GND
:      	FC 	58827 	     	      	         	   	U-241-R1-A-A8
:      	   	      	00945	PASS 	 684.5M   	OHM	GND
:      	FC 	58910 	     	      	         	   	U-241-R1-B-1
:      	   	      	00945	PASS 	 694.3M   	OHM	GND
:      	FC 	58925 	     	      	         	   	U-241-R1-B-16
:      	   	      	00945	PASS 	 716.1M   	OHM	GND
:      	FC 	58918 	     	      	         	   	U-241-R1-B-9
:      	   	      	00945	PASS 	 712.2M   	OHM	GND
:      	FC 	56524 	     	      	         	   	U-241-R2-A-C5
:      	   	      	00945	PASS 	 672.5M   	OHM	GND
:      	FC 	64101 	     	      	         	   	J-242-P19-B-B2
:      	   	      	00945	PASS 	 687.9M   	OHM	GND
:      	FC 	59024 	     	      	         	   	U-242-R2-A-C5
:      	   	      	00945	PASS 	 679.2M   	OHM	GND
:      	FC 	64715 	     	      	         	   	J-242-P22-A-16
:      	   	      	00945	PASS 	 671.3M   	OHM	GND
:      	FC 	64737 	     	      	         	   	J-242-P22-B-8
:      	   	      	00945	PASS 	 683.4M   	OHM	GND
:      	FC 	62446 	     	      	         	   	J-241-P16-B-17
:      	   	      	00945	PASS 	 651.7M   	OHM	GND
:      	FC 	63233 	     	      	         	   	J-241-P17-A-14
:      	   	      	00945	PASS 	 641.2M   	OHM	GND
:      	FC 	63224 	     	      	         	   	J-241-P17-A-5
:      	   	      	00945	PASS 	 651.4M   	OHM	GND
:      	FC 	62044 	     	      	         	   	J-241-P21-A-25
:      	   	      	00945	PASS 	 662.0M   	OHM	GND
:      	FC 	62046 	     	      	         	   	J-241-P21-A-27
:      	   	      	00945	PASS 	 675.6M   	OHM	GND
:      	FC 	62048 	     	      	         	   	J-241-P21-A-29
:      	   	      	00945	PASS 	 701.9M   	OHM	GND
:      	FC 	62023 	     	      	         	   	J-241-P21-A-4
:      	   	      	00945	PASS 	 655.2M   	OHM	GND
:      	FC 	62100 	     	      	         	   	J-241-P21-B-A1
:      	   	      	00945	PASS 	 703.8M   	OHM	GND
:      	FC 	62101 	     	      	         	   	J-241-P21-B-A2
:      	   	      	00945	PASS 	 687.8M   	OHM	GND
:      	FC 	62110 	     	      	         	   	J-241-P21-B-B1
:      	   	      	00945	PASS 	 711.2M   	OHM	GND
:      	FC 	62111 	     	      	         	   	J-241-P21-B-B2
:      	   	      	00945	PASS 	 710.5M   	OHM	GND
:      	FC 	62120 	     	      	         	   	J-241-P21-B-C1
:      	   	      	00945	PASS 	 712.4M   	OHM	GND
:      	FC 	62121 	     	      	         	   	J-241-P21-B-C2
:      	   	      	00945	PASS 	 727.4M   	OHM	GND
:      	FC 	62123 	     	      	         	   	J-241-P21-B-C4
:      	   	      	00945	PASS 	 700.0M   	OHM	GND
:      	FC 	62124 	     	      	         	   	J-241-P21-B-C5
:      	   	      	00945	PASS 	 683.4M   	OHM	GND
:      	FC 	62130 	     	      	         	   	J-241-P21-B-D1
:      	   	      	00945	PASS 	 683.7M   	OHM	GND
:      	FC 	62131 	     	      	         	   	J-241-P21-B-D2
:      	   	      	00945	PASS 	 690.5M   	OHM	GND
:      	FC 	62133 	     	      	         	   	J-241-P21-B-D4
:      	   	      	00945	PASS 	 675.6M   	OHM	GND
:      	FC 	62134 	     	      	         	   	J-241-P21-B-D5
:      	   	      	00945	PASS 	 688.9M   	OHM	GND
:      	FC 	60823 	     	      	         	   	J-241-P8-A-4
:      	   	      	00945	PASS 	 651.9M   	OHM	GND
:      	FC 	64001 	     	      	         	   	J-242-P19-A-A2
:      	   	      	00945	PASS 	 690.6M   	OHM	GND
:      	FC 	64002 	     	      	         	   	J-242-P19-A-A3
:      	   	      	00945	PASS 	 720.6M   	OHM	GND
:      	FC 	64011 	     	      	         	   	J-242-P19-A-B2
:      	   	      	00945	PASS 	 715.1M   	OHM	GND
:      	FC 	64012 	     	      	         	   	J-242-P19-A-B3
:      	   	      	00945	PASS 	 733.1M   	OHM	GND
:      	FC 	64022 	     	      	         	   	J-242-P19-A-C3
:      	   	      	00945	PASS 	 713.0M   	OHM	GND
:      	FC 	64023 	     	      	         	   	J-242-P19-A-C4
:      	   	      	00945	PASS 	 702.2M   	OHM	GND
:      	FC 	64030 	     	      	         	   	J-242-P19-A-D1
:      	   	      	00945	PASS 	 669.1M   	OHM	GND
:      	FC 	64039 	     	      	         	   	J-242-P19-A-D10
:      	   	      	00945	PASS 	 713.2M   	OHM	GND
:      	FC 	64032 	     	      	         	   	J-242-P19-A-D3
:      	   	      	00945	PASS 	 726.1M   	OHM	GND
:      	FC 	64033 	     	      	         	   	J-242-P19-A-D4
:      	   	      	00945	PASS 	 713.9M   	OHM	GND
:      	FC 	64721 	     	      	         	   	J-242-P22-A-22
:      	   	      	00945	PASS 	 667.1M   	OHM	GND
:      	FC 	64727 	     	      	         	   	J-242-P22-A-28
:      	   	      	00945	PASS 	 664.6M   	OHM	GND
:      	FC 	64729 	     	      	         	   	J-242-P22-A-30
:      	   	      	00945	PASS 	 695.8M   	OHM	GND
:      	FC 	64805 	     	      	         	   	J-242-P22-B-26
:      	   	      	00945	PASS 	 702.3M   	OHM	GND
:      	FC 	57004 	     	      	         	   	U-245-R1-A-A5
:      	   	      	00945	PASS 	 675.9M   	OHM	GND
:      	FC 	57028 	     	      	         	   	U-245-R1-A-C10
:      	   	      	00945	PASS 	 706.8M   	OHM	GND
:      	FC 	57147 	     	      	         	   	U-245-R1-C-2
:      	   	      	00945	PASS 	 665.7M   	OHM	GND
:      	FC 	56706 	     	      	         	   	U-245-R2-A-C8
:      	   	      	00945	PASS 	 667.7M   	OHM	GND
:      	FC 	56919 	     	      	         	   	U-245-R2-C-E6
:      	   	      	00945	PASS 	 667.6M   	OHM	GND
:      	FC 	57308 	     	      	         	   	U-246-R1-A-C10
:      	   	      	00945	PASS 	 708.3M   	OHM	GND
:      	FC 	57427 	     	      	         	   	U-246-R1-C-2
:      	   	      	00945	PASS 	 694.9M   	OHM	GND
:      	FC 	57431 	     	      	         	   	U-246-R1-C-6
:      	   	      	00945	PASS 	 745.5M   	OHM	GND
:      	FC 	58236 	     	      	         	   	U-246-R2-C-E3
:      	   	      	00945	PASS 	 670.1M   	OHM	GND
:      	FC 	62241 	     	      	         	   	J-241-P18-B-2
:      	   	      	00945	PASS 	 687.1M   	OHM	GND
:      	FC 	60900 	     	      	         	   	J-241-P8-B-1
:      	   	      	00945	PASS 	 670.4M   	OHM	GND
:      	FC 	57437 	     	      	         	   	U-246-R1-C-12
:      	   	      	00945	PASS 	 711.3M   	OHM	GND
:      	FC 	57444 	     	      	         	   	U-246-R1-C-19
:      	   	      	00945	PASS 	 719.0M   	OHM	GND
:      	FC 	12730 	     	      	         	   	J-243-P6-B-11
:      	   	      	00945	PASS 	 663.2M   	OHM	GND
:      	FC 	12735 	     	      	         	   	J-243-P6-B-16
:      	   	      	00945	PASS 	 696.1M   	OHM	GND
:      	FC 	12642 	     	      	         	   	J-243-P6-A-3
:      	   	      	00945	PASS 	 693.9M   	OHM	GND
:      	FC 	33308 	     	      	         	   	P-3312-P1-39
:      	   	      	00945	PASS 	 632.9M   	OHM	GND
:      	FC 	33309 	     	      	         	   	P-3312-P1-40
:      	   	      	00945	PASS 	 641.8M   	OHM	GND
:      	FC 	57208 	     	      	         	   	U-245-R1-C-13
:      	   	      	00945	PASS 	 734.3M   	OHM	GND
:      	FC 	57209 	     	      	         	   	U-245-R1-C-14
:      	   	      	00945	PASS 	 698.4M   	OHM	GND
:      	FC 	56847 	     	      	         	   	U-245-R2-C-C3
:      	   	      	00945	PASS 	 697.2M   	OHM	GND
:      	FC 	56848 	     	      	         	   	U-245-R2-C-C4
:      	   	      	00945	PASS 	 552.4M   	OHM	GND
:      	FC 	57304 	     	      	         	   	U-246-R1-A-C6
:      	   	      	00945	PASS 	 638.6M   	OHM	GND
:      	FC 	57438 	     	      	         	   	U-246-R1-C-13
:      	   	      	00945	PASS 	 702.4M   	OHM	GND
:      	FC 	57439 	     	      	         	   	U-246-R1-C-14
:      	   	      	00945	PASS 	 722.2M   	OHM	GND
:      	FC 	57446 	     	      	         	   	U-246-R1-C-21
:      	   	      	00945	PASS 	 731.6M   	OHM	GND
:      	FC 	58217 	     	      	         	   	U-246-R2-C-C3
:      	   	      	00945	PASS 	 694.1M   	OHM	GND
:      	FC 	58218 	     	      	         	   	U-246-R2-C-C4
:      	   	      	00945	PASS 	 709.6M   	OHM	GND
:      	FC 	33502 	     	      	         	   	P-3314-P1-53
:      	   	      	00945	PASS 	 620.6M   	OHM	GND
:      	FC 	33517 	     	      	         	   	P-3314-P1-68
:      	   	      	00945	PASS 	 725.8M   	OHM	GND
:      	FC 	57018 	     	      	         	   	U-245-R1-A-B9
:      	   	      	00945	PASS 	 651.1M   	OHM	GND
:      	FC 	57128 	     	      	         	   	U-245-R1-B-D2
:      	   	      	00945	PASS 	 721.7M   	OHM	GND
:      	FC 	57137 	     	      	         	   	U-245-R1-B-E2
:      	   	      	00945	PASS 	 715.0M   	OHM	GND
:      	FC 	57217 	     	      	         	   	U-245-R1-C-22
:      	   	      	00945	PASS 	 679.9M   	OHM	GND
:      	FC 	56828 	     	      	         	   	U-245-R2-C-A3
:      	   	      	00945	PASS 	 665.2M   	OHM	GND
:      	FC 	56834 	     	      	         	   	U-245-R2-C-A9
:      	   	      	00945	PASS 	 695.7M   	OHM	GND
:      	FC 	56922 	     	      	         	   	U-245-R2-C-E9
:      	   	      	00945	PASS 	 667.9M   	OHM	GND
:      	FC 	33304 	     	      	         	   	P-3312-P1-35
:      	   	      	00945	PASS 	 706.2M   	OHM	GND
:      	FC 	33305 	     	      	         	   	P-3312-P1-36
:      	   	      	00945	PASS 	 637.0M   	OHM	GND
:      	FC 	33307 	     	      	         	   	P-3312-P1-38
:      	   	      	00945	PASS 	 616.6M   	OHM	GND
:      	FC 	57248 	     	      	         	   	U-246-R1-A-B9
:      	   	      	00945	PASS 	 649.0M   	OHM	GND
:      	FC 	57400 	     	      	         	   	U-246-R1-B-C4
:      	   	      	00945	PASS 	 683.4M   	OHM	GND
:      	FC 	57408 	     	      	         	   	U-246-R1-B-D2
:      	   	      	00945	PASS 	 716.7M   	OHM	GND
:      	FC 	57417 	     	      	         	   	U-246-R1-B-E2
:      	   	      	00945	PASS 	 718.1M   	OHM	GND
:      	FC 	57447 	     	      	         	   	U-246-R1-C-22
:      	   	      	00945	PASS 	 750.3M   	OHM	GND
:      	FC 	58148 	     	      	         	   	U-246-R2-C-A3
:      	   	      	00945	PASS 	 706.2M   	OHM	GND
:      	FC 	58204 	     	      	         	   	U-246-R2-C-A9
:      	   	      	00945	PASS 	 724.7M   	OHM	GND
:      	FC 	58242 	     	      	         	   	U-246-R2-C-E9
:      	   	      	00945	PASS 	 715.1M   	OHM	GND
:      	FC 	71423 	     	      	         	   	U-249-P1-D
:      	   	      	00945	PASS 	 691.7M   	OHM	GND
:      	FC 	71435 	     	      	         	   	U-249-P1-S
:      	   	      	00945	PASS 	 676.9M   	OHM	GND
:      	FC 	60820 	     	      	         	   	J-241-P8-A-1
:      	   	      	00945	PASS 	 677.9M   	OHM	GND
:      	FC 	60910 	     	      	         	   	J-241-P8-B-11
:      	   	      	00945	PASS 	 673.4M   	OHM	GND
:      	FC 	60916 	     	      	         	   	J-241-P8-B-17
:      	   	      	00945	PASS 	 714.4M   	OHM	GND
:      	FC 	60922 	     	      	         	   	J-241-P8-B-23
:      	   	      	00945	PASS 	 687.0M   	OHM	GND
:      	FC 	60902 	     	      	         	   	J-241-P8-B-3
:      	   	      	00945	PASS 	 697.6M   	OHM	GND
:      	FC 	65126 	     	      	         	   	J-242-P16-A-27
:      	   	      	00945	PASS 	 681.8M   	OHM	GND
:      	FC 	65008 	     	      	         	   	J-242-P8-A-9
:      	   	      	00945	PASS 	 679.9M   	OHM	GND
:      	FC 	65028 	     	      	         	   	J-242-P8-B-12
:      	   	      	00945	PASS 	 669.8M   	OHM	GND
:      	FC 	65019 	     	      	         	   	J-242-P8-B-3
:      	   	      	00945	PASS 	 697.1M   	OHM	GND
:      	FC 	65020 	     	      	         	   	J-242-P8-B-4
:      	   	      	00945	PASS 	 687.7M   	OHM	GND
:      	FC 	65023 	     	      	         	   	J-242-P8-B-7
:      	   	      	00945	PASS 	 690.7M   	OHM	GND
:      	FC 	13441 	     	      	         	   	J-243-P5-B-22
:      	   	      	00945	PASS 	 659.4M   	OHM	GND
:      	FC 	13447 	     	      	         	   	J-243-P5-B-28
:      	   	      	00945	PASS 	 673.5M   	OHM	GND
:      	FC 	13425 	     	      	         	   	J-243-P5-B-6
:      	   	      	00945	PASS 	 674.2M   	OHM	GND
:      	FC 	12704 	     	      	         	   	J-243-P6-A-15
:      	   	      	00945	PASS 	 682.0M   	OHM	GND
:      	FC 	12705 	     	      	         	   	J-243-P6-A-16
:      	   	      	00945	PASS 	 685.4M   	OHM	GND
:      	FC 	12832 	     	      	         	   	J-243-P8-B-3
:      	   	      	00945	PASS 	 669.7M   	OHM	GND
:      	FC 	12834 	     	      	         	   	J-243-P8-B-5
:      	   	      	00945	PASS 	 667.9M   	OHM	GND
:      	FC 	57008 	     	      	         	   	U-245-R1-A-A9
:      	   	      	00945	PASS 	 680.1M   	OHM	GND
:      	FC 	57026 	     	      	         	   	U-245-R1-A-C8
:      	   	      	00945	PASS 	 684.9M   	OHM	GND
:      	FC 	57032 	     	      	         	   	U-245-R1-A-D4
:      	   	      	00945	PASS 	 693.7M   	OHM	GND
:      	FC 	57033 	     	      	         	   	U-245-R1-A-D5
:      	   	      	00945	PASS 	 695.7M   	OHM	GND
:      	FC 	57034 	     	      	         	   	U-245-R1-A-D6
:      	   	      	00945	PASS 	 707.8M   	OHM	GND
:      	FC 	57036 	     	      	         	   	U-245-R1-A-D8
:      	   	      	00945	PASS 	 695.0M   	OHM	GND
:      	FC 	57045 	     	      	         	   	U-245-R1-A-E8
:      	   	      	00945	PASS 	 662.6M   	OHM	GND
:      	FC 	57049 	     	      	         	   	U-245-R1-B-A2
:      	   	      	00945	PASS 	 691.9M   	OHM	GND
:      	FC 	57100 	     	      	         	   	U-245-R1-B-A3
:      	   	      	00945	PASS 	 625.9M   	OHM	GND
:      	FC 	57101 	     	      	         	   	U-245-R1-B-A4
:      	   	      	00945	PASS 	 655.0M   	OHM	GND
:      	FC 	57104 	     	      	         	   	U-245-R1-B-A7
:      	   	      	00945	PASS 	 678.6M   	OHM	GND
:      	FC 	57108 	     	      	         	   	U-245-R1-B-B1
:      	   	      	00945	PASS 	 333.4M   	OHM	GND
:      	FC 	57109 	     	      	         	   	U-245-R1-B-B2
:      	   	      	00945	PASS 	 416.4M   	OHM	GND
:      	FC 	57113 	     	      	         	   	U-245-R1-B-B6
:      	   	      	00945	PASS 	 675.1M   	OHM	GND
:      	FC 	57114 	     	      	         	   	U-245-R1-B-B7
:      	   	      	00945	PASS 	 683.6M   	OHM	GND
