TestExecutive(R) Version 5.0.17
SMU诊断通过  SMU Diagnostics Passed (Version 5)
 
17 JUL 17  10:49:46
C:\USERS\C919\DESKTOP\10102_WIT_P\GND1.RO
 

INP "Serial number" Y ser
SERIAL NUMBER
SERIAL NUMBER\10102_WIT_GND
SEL E:\TESTFILE\report\10102_WIT_GND.TXT
ACT E:\919UT.UT
  
C .1A <8R 0.1T 0.2S
  
STP
停止
测试引擎输入中断模式，按下前进继续
ENB DIG PAT DTB
  
*段线测试*
INP "请输入环境湿度湿度" Y ser
请输入环境湿度湿度
请输入环境湿度湿度\摄氏度：26.8 ；湿度：58% 
INP "开始" Y ser
开始
开始\
C SMU       0.100A               8.000    00.200S    00.100T
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	11925 	     	      	         	   	1M-21R-P1-F
:      	   	      	00945	PASS 	 1.717    	OHM	GND
:      	CC 	11903 	     	      	         	   	1M-21R-P2-D
:      	   	      	00945	PASS 	 1.754    	OHM	GND
:      	CC 	12003 	     	      	         	   	1M-21R-P3-4
:      	   	      	00945	PASS 	 1.689    	OHM	GND
:      	CC 	72101 	     	      	         	   	2M-21R-P1-12
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	72123 	     	      	         	   	2M-21R-P3-4
:      	   	      	00945	HIGH 	 6.927M   	OHM	GND
:      	CC 	32717 	     	      	         	   	P-3311-P1-28
:      	   	      	00945	PASS 	 1.763    	OHM	GND
:      	CC 	71230 	     	      	         	   	H-211-P1-A
:      	   	      	00945	PASS 	 1.740    	OHM	GND
:      	CC 	71236 	     	      	         	   	H-211-P1-G
:      	   	      	00945	PASS 	 1.638    	OHM	GND
:      	CC 	41530 	     	      	         	   	H-213-P1-A
:      	   	      	00945	PASS 	 1.773    	OHM	GND
:      	CC 	41536 	     	      	         	   	H-213-P1-G
:      	   	      	00945	PASS 	 1.665    	OHM	GND
:      	CC 	30600 	     	      	         	   	H-215-P1-A
:      	   	      	00945	PASS 	 1.741    	OHM	GND
:      	CC 	30540 	     	      	         	   	H-214-P1-A
:      	   	      	00945	PASS 	 1.769    	OHM	GND
:      	CC 	30542 	     	      	         	   	H-214-P1-C
:      	   	      	00945	PASS 	 1.717    	OHM	GND
:      	CC 	30602 	     	      	         	   	H-215-P1-C
:      	   	      	00945	PASS 	 1.725    	OHM	GND
:      	CC 	52222 	     	      	         	   	1M-21Q-P1-13
:      	   	      	00945	PASS 	 1.943    	OHM	GND
:      	CC 	60212 	     	      	         	   	2M-21Q-P1-13
:      	   	      	00945	PASS 	 1.943    	OHM	GND
:      	CC 	52124 	     	      	         	   	1M-21N-P1-E
:      	   	      	00945	PASS 	 1.893    	OHM	GND
:      	CC 	52221 	     	      	         	   	1M-21Q-P1-12
:      	   	      	00945	PASS 	 1.705    	OHM	GND
:      	CC 	60114 	     	      	         	   	2M-21N-P1-E
:      	   	      	00945	PASS 	 1.806    	OHM	GND
:      	CC 	60211 	     	      	         	   	2M-21Q-P1-12
:      	   	      	00945	PASS 	 1.658    	OHM	GND
:      	CC 	52021 	     	      	         	   	1D-21L-P1-2
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	52112 	     	      	         	   	1M-21J-P1-C
:      	   	      	00945	PASS 	 1.673    	OHM	GND
:      	CC 	60021 	     	      	         	   	2D-21L-P1-2
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	60102 	     	      	         	   	2M-21J-P1-C
:      	   	      	00945	PASS 	 1.725    	OHM	GND
:      	CC 	28311 	     	      	         	   	D-217-R1-2
:      	   	      	00945	PASS 	 1.708    	OHM	GND
:      	CC 	44501 	     	      	         	   	1D-21N-P1-B
:      	   	      	00945	PASS 	 1.763    	OHM	GND
:      	CC 	43431 	     	      	         	   	2D-21N-P1-B
:      	   	      	00945	PASS 	 1.733    	OHM	GND
:      	CC 	45021 	     	      	         	   	D-212-R1-2
:      	   	      	00945	PASS 	 1.835    	OHM	GND
:      	CC 	43121 	     	      	         	   	D-219-R1-2
:      	   	      	00945	PASS 	 1.764    	OHM	GND
:      	CC 	60227 	     	      	         	   	M-21A-P1-H
:      	   	      	00945	PASS 	 1.722    	OHM	GND
:      	CC 	60223 	     	      	         	   	M-21A-P1-D
:      	   	      	00945	PASS 	 1.700    	OHM	GND
:      	CC 	33635 	     	      	         	   	P-3315-P1-6
:      	   	      	00945	PASS 	 1.781    	OHM	GND
:      	CC 	52146 	     	      	         	   	1M-21P-P1-7
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	60131 	     	      	         	   	2M-21P-P1-2
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	60136 	     	      	         	   	2M-21P-P1-7
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	50442 	     	      	         	   	M-213-P1-13
:      	   	      	00945	PASS 	 1.710    	OHM	GND
:      	CC 	50302 	     	      	         	   	M-218-P1-13
:      	   	      	00945	PASS 	 1.708    	OHM	GND
:      	CC 	50522 	     	      	         	   	M-21D-P1-13
:      	   	      	00945	PASS 	 1.747    	OHM	GND
:      	CC 	52141 	     	      	         	   	1M-21P-P1-2
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	45028 	     	      	         	   	D-212-R1-9
:      	   	      	00945	PASS 	 1.680    	OHM	GND
:      	CC 	28318 	     	      	         	   	D-217-R1-9
:      	   	      	00945	PASS 	 1.700    	OHM	GND
:      	CC 	43128 	     	      	         	   	D-219-R1-9
:      	   	      	00945	PASS 	 1.678    	OHM	GND
:      	CC 	20415 	     	      	         	   	1U-211-P1-F-3
:      	   	      	00945	PASS 	 1.637    	OHM	GND
:      	CC 	20417 	     	      	         	   	1U-211-P1-F-8
:      	   	      	00945	PASS 	 1.633    	OHM	GND
:      	CC 	20236 	     	      	         	   	1U-211-P1-C-7
:      	   	      	00945	PASS 	 1.673    	OHM	GND
:      	CC 	06221 	     	      	         	   	2U-211-P1-B-G13
:      	   	      	00945	PASS 	 2.212    	OHM	GND
:      	CC 	06226 	     	      	         	   	2U-211-P1-C-7
:      	   	      	00945	PASS 	 2.283    	OHM	GND
:      	CC 	06405 	     	      	         	   	2U-211-P1-F-3
:      	   	      	00945	PASS 	 1.704    	OHM	GND
:      	CC 	06407 	     	      	         	   	2U-211-P1-F-8
:      	   	      	00945	PASS 	 1.713    	OHM	GND
:      	CC 	21638 	     	      	         	   	1U-232-R1-59
:      	   	      	00945	PASS 	 2.031    	OHM	GND
:      	CC 	21639 	     	      	         	   	1U-232-R1-60
:      	   	      	00945	PASS 	 1.763    	OHM	GND
:      	CC 	21644 	     	      	         	   	1U-232-R1-65
:      	   	      	00945	PASS 	 1.780    	OHM	GND
:      	CC 	05528 	     	      	         	   	2U-232-R1-59
:      	   	      	00945	PASS 	 1.746    	OHM	GND
:      	CC 	05529 	     	      	         	   	2U-232-R1-60
:      	   	      	00945	PASS 	 1.793    	OHM	GND
:      	CC 	05534 	     	      	         	   	2U-232-R1-65
:      	   	      	00945	PASS 	 1.719    	OHM	GND
:      	CC 	23708 	     	      	         	   	3U-232-R1-59
:      	   	      	00945	PASS 	 1.696    	OHM	GND
:      	CC 	23709 	     	      	         	   	3U-232-R1-60
:      	   	      	00945	PASS 	 1.668    	OHM	GND
:      	CC 	23714 	     	      	         	   	3U-232-R1-65
:      	   	      	00945	PASS 	 1.735    	OHM	GND
:      	CC 	76243 	     	      	         	   	1A-232-P1-D
:      	   	      	00945	PASS 	 1.737    	OHM	GND
:      	CC 	19939 	     	      	         	   	1U-233-P1-C-10
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	19941 	     	      	         	   	1U-233-P1-C-7
:      	   	      	00945	PASS 	 2.018    	OHM	GND
:      	CC 	19744 	     	      	         	   	1U-233-P1-A-A5
:      	   	      	00945	PASS 	 2.018    	OHM	GND
:      	CC 	19905 	     	      	         	   	1U-233-P1-A-F3
:      	   	      	00945	PASS 	 1.792    	OHM	GND
:      	CC 	19932 	     	      	         	   	1U-233-P1-B-H4
:      	   	      	00945	PASS 	 5.525    	OHM	GND
:      	CC 	19907 	     	      	         	   	1U-233-P1-A-G3
:      	   	      	00945	PASS 	 1.763    	OHM	GND
:      	CC 	19942 	     	      	         	   	1U-233-P1-C-8
:      	   	      	00945	PASS 	 1.747    	OHM	GND
:      	CC 	19809 	     	      	         	   	1U-233-P1-A-B5
:      	   	      	00945	PASS 	 1.759    	OHM	GND
:      	CC 	19909 	     	      	         	   	1U-233-P1-A-K10
:      	   	      	00945	PASS 	 1.783    	OHM	GND
:      	CC 	19742 	     	      	         	   	1U-233-P1-A-A3
:      	   	      	00945	PASS 	 1.818    	OHM	GND
:      	CC 	19936 	     	      	         	   	1U-233-P1-B-J5
:      	   	      	00945	PASS 	 2.748    	OHM	GND
:      	CC 	19937 	     	      	         	   	1U-233-P1-B-K2
:      	   	      	00945	PASS 	 2.683    	OHM	GND
:      	CC 	19935 	     	      	         	   	1U-233-P1-B-J4
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	49920 	     	      	         	   	U-238-P1-11
:      	   	      	00945	PASS 	 1.781    	OHM	GND
:      	CC 	34229 	     	      	         	   	P-3317-P1-70
:      	   	      	00945	PASS 	 1.722    	OHM	GND
:      	CC 	34022 	     	      	         	   	P-3318-P1-23
:      	   	      	00945	PASS 	 1.765    	OHM	GND
:      	CC 	03802 	     	      	         	   	1J-231-P1-3
:      	   	      	00945	PASS 	 1.771    	OHM	GND
:      	CC 	13112 	     	      	         	   	2J-231-P1-3
:      	   	      	00945	PASS 	 1.735    	OHM	GND
:      	CC 	10142 	     	      	         	   	3J-231-P1-3
:      	   	      	00945	PASS 	 1.738    	OHM	GND
:      	CC 	53242 	     	      	         	   	4J-231-P1-3
:      	   	      	00945	PASS 	 1.729    	OHM	GND
:      	CC 	12102 	     	      	         	   	5J-231-P1-3
:      	   	      	00945	PASS 	 1.666    	OHM	GND
:      	CC 	76222 	     	      	         	   	6J-231-P1-3
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	69622 	     	      	         	   	7J-231-P1-3
:      	   	      	00945	PASS 	 1.695    	OHM	GND
:      	CC 	34447 	     	      	         	   	1P-232-P1-8
:      	   	      	00945	PASS 	 1.684    	OHM	GND
:      	CC 	35437 	     	      	         	   	2P-232-P1-8
:      	   	      	00945	PASS 	 1.728    	OHM	GND
:      	CC 	36007 	     	      	         	   	3P-232-P1-8
:      	   	      	00945	PASS 	 1.670    	OHM	GND
:      	CC 	35433 	     	      	         	   	2P-232-P1-4
:      	   	      	00945	PASS 	 1.792    	OHM	GND
:      	CC 	35432 	     	      	         	   	2P-232-P1-3
:      	   	      	00945	PASS 	 1.796    	OHM	GND
:      	CC 	34443 	     	      	         	   	1P-232-P1-4
:      	   	      	00945	PASS 	 1.718    	OHM	GND
:      	CC 	34442 	     	      	         	   	1P-232-P1-3
:      	   	      	00945	PASS 	 1.735    	OHM	GND
:      	CC 	36003 	     	      	         	   	3P-232-P1-4
:      	   	      	00945	PASS 	 1.734    	OHM	GND
:      	CC 	36002 	     	      	         	   	3P-232-P1-3
:      	   	      	00945	PASS 	 1.753    	OHM	GND
:      	CC 	02336 	     	      	         	   	1U-231-R1-P2-87
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	02136 	     	      	         	   	1U-231-R1-P1-87
:      	   	      	00945	PASS 	 1.708    	OHM	GND
:      	CC 	18846 	     	      	         	   	2U-231-R1-P2-87
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	18646 	     	      	         	   	2U-231-R1-P1-87
:      	   	      	00945	PASS 	 1.896    	OHM	GND
:      	CC 	28041 	     	      	         	   	1J-233-P1-12
:      	   	      	00945	PASS 	 1.712    	OHM	GND
:      	CC 	28141 	     	      	         	   	2J-233-P1-12
:      	   	      	00945	PASS 	 1.796    	OHM	GND
:      	CC 	28241 	     	      	         	   	3J-233-P1-12
:      	   	      	00945	PASS 	 1.802    	OHM	GND
:      	CC 	18844 	     	      	         	   	2U-231-R1-P2-85
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	02334 	     	      	         	   	1U-231-R1-P2-85
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	28100 	     	      	         	   	1J-233-P1-21
:      	   	      	00945	PASS 	 1.692    	OHM	GND
:      	CC 	28200 	     	      	         	   	2J-233-P1-21
:      	   	      	00945	PASS 	 1.814    	OHM	GND
:      	CC 	28300 	     	      	         	   	3J-233-P1-21
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	38003 	     	      	         	   	1D-232-P1-4
:      	   	      	00945	PASS 	 1.670    	OHM	GND
:      	CC 	38006 	     	      	         	   	1D-232-P1-7
